MPP5,KCNG1,KMT2A,AMPH
IER5L,GPRASP2,OSGIN1,ETF1
RFTN1,HCN2,AEBP1,FAM221A
SKIL,ALCAM,MZF1,PPARGC1B
CKAP4,C19orf68,COPS2,ANKRD36B
MUC19,MICALCL,BNC2,KIAA1211
NOTCH4,RAB31,CACNB3,NAT16
EGLN3,PLD5,MAFK,TXNRD3
LPAR1,SYN1,ARAP2,WWC1
Blank-9262,BBS12,ZNF827,ARPC5
PANX1,EPB41L2,TACC1P1,GNAI1
GNAS,EN2,HSF2BP,PDGFB
DBP,CAPN5,GOLIM4,ADRA1B
ZNF814,TET1,UCA1,FBXW7
SORD,EXOSC9,RNF152,ASS1P12
RARB,ATP1A3,NR3C2,MYOM3
SPARC,TAF5,FAM196B,TBC1D19
REEP5,CNTN1,ARL4A,GPR65
EPRS,PPARGC1B,TMEM133,MB21D2
C16orf87,SHCBP1,MUC19,CADPS2
TBC1D10A,CHST6,PGM3,NES
KCNF1,CA7,MRE11A,SLC37A2
KCNK6,VAMP4,XYLT1,EPHA4
RBP1,BBX,Blank-1228,AIPL1
ZNF276,MKX,Blank-1307,THBS4
SNRPD1,MB21D2,PPP1R9A,CROCC
GLRX,BCL11A,Blank-0188,F13A1
Blank-0859,HOTAIR,PAQR4,ERICD
SLCO1B7,Blank-0226,WFIKKN1,RAI2
RASD2,LOX,PLD1,LONRF1
IGSF10,WDR17,WSCD2,PCDH7
ZSCAN12P1,SLC6A9,ARNTL2,PFKFB4
FLVCR1,NDE1,RHOU,GRTP1
S100A1,LYRM4,CDR2,MYO7A
RAP2B,MAT2A,C2CD3,CD274
TUBE1,NRIP3,QKI,SYNE2
PTGER2,PTCH2,ABL2,ZNF284
PID1,MAN2B2,LPL,NFKBIE
WNK4,SLC2A10,SLCO1B1,RER1
KC6,TBX18,NPTXR,GAPDHP14
EDEM3,Blank-2499,Blank-1254,SPA17
ATOX1,TXNL1,ZC3H12A,PCCB
KCTD10,ELF5,CKAP2,NEU1
TIMP2,BEND3,KLF3,ADRB2
AIG1,MOK,SORBS2,SLC43A2
FGFR1OP,KLF7,CACNA2D1,RGS7
GLIPR1,SERPINE2,Blank-0238,MPRIP
ERC2,AKAP9,EXT1,NLRP3
IL27RA,TCAF1,PCID2,ABCC3
FLVCR2,FAM81A,YBX3,BMP2
BMP4,TSHZ1,PHLPP1,SPRED3
AGT,LAMC2,NOTCH4,KLHL30
HEXIM1,Blank-9109,ELFN1,LHX6
SLC43A2,GEM,CAPS2,SLC39A4
HAS3,SORD,ACTG1P9,PRDM11
TAL1,HOXB3,GNAI2,GRB7
ARHGAP26,GUCY1A2,CABP1,GLRX
GPD1L,NCOA7,CD22,CHRNA1
TIGD5,ADGRL3,DCBLD1,ZHX3
GMEB1,SYTL5,ALOX5,PPP1R9A
Blank-1748,RANBP6,GLRX,GALNT6
FAM3C,TAP2,GNAQ,SYNPO
MVK,IPO5P1,MACF1,IFFO2
DCLK1,ZNF91,XKR9,SOX2
CD209,ZHX3,KCNQ3,GRID2
Blank-2096,GPR37,CEP295NL,PDE5A
GFPT2,SH3GL2,C8orf46,MFNG
INSL4,Blank-2326,UBXN6,NIPAL4
C3orf52,MC1R,RGS3,ADAMTSL1
C9orf16,NT5C1A,CYP51A1P1,SYT2
DLG3,TMEM154,PLEKHA4,TPPP
SERPINI1,ADH6,DNM3OS,WSCD2
TRIM61,Blank-2598,CCT7P1,TCAF1
PCDHA2,CACNA2D1,IL12A,KBTBD11
HDLBP,EGLN3,MAPK6,BAZ1A
THNSL1,Blank-2248,BCL11B,DSEL
FKBP4,PNLIPRP2,ANXA2,CSMD3
Blank-2443,PLA2G4E,CYP20A1,FKBP5
RFESD,DDX60L,ARHGAP12,BOC
TTLL1,TBC1D19,PASK,SHISA2
FZD4,BORA,COX4I1,ITSN1
PMFBP1,TLL1,EPHA3,Blank-1006
TARBP1,Blank-0842,MFSD6,RNF157
MEGF11,UGCG,CASP4,MRE11A
CYB5A,RAB15,KIAA1324,ANKEF1
KIAA1549L,TUFT1,KRT8P41,ABI2
LTBP3,LAMB3,Blank-0557,CCL28
MYEF2,SLC25A23,SKP2,PRRX1
FIGN,CACHD1,Blank-1558,HIST2H2BE
ARPC5,ZNF623,GPR27,FBXW10
MEF2C,JADE2,RND3,OASL
AIM1,UCA1,AHRR,ETFB
OLIG1,TNFRSF25,SLC35G1,PKD1L1
SIPA1L1,CDT1,ZFP14,CYP3A43
WDR55,ANKRD50,ZCCHC2,CUEDC1
DNAJC3,NEDD4L,NFKBIE,DYNC1LI2
Blank-1314,SNAI1,LAMA1,CSRP2BP
Blank-1487,KIAA1211,FAM84A,PLAGL1
GLB1L3,KCNG3,KDELC2,OLIG2
COL5A2,ATP5G1,F2R,Blank-1499
DSG2,PHF10,LAMB3,FEM1C
MOXD1,FBXW2,Blank-0859,HR
PARP15,UACA,IKBKE,NANS
ACRC,WDR73,WHAMMP2,Blank-2037
TSKU,Blank-0509,C22orf46,SEC24A
RSAD1,FAM153B,ZNF547,GABBR2
RCOR2,CD209,AFF3,SCARB1
CCRL2,CRMP1,XK,NPAS3
LRP5,WDR55,SLC7A11,Blank-0110
HOTAIR,DCLK3,FBN2,CBX2
TNFSF4,PET100,RELB,CMIP
SEMA3E,DSEL,PLAU,ERC2
COL12A1,FOXN3,ADGRL2,HPS4
CDC42EP2,FAM175A,KIF11,Blank-1940
GREM2,HGFAC,OXTR,SSTR2
RASGEF1B,VGLL3,STOX2,PRMT3
UHRF1BP1,SLC5A3,GHR,Blank-0239
HSF2BP,MTND5P12,CYP2R1,CDC42EP1
PLXDC2,BAZ1A,ARL4D,SUSD5
PLD4,BICD2,Blank-1314,FBXW2
DUSP5,MOCOS,CARS,MRGPRX3
CDC42EP3,TPM1,KLHDC4,TNNT2
SVILP1,PPA1,SLC6A9,NAP1L3
HAPLN1,WFIKKN1,Blank-2042,BIRC3
Blank-1124,ICOSLG,FAM65C,HMGB1
SDPR,ZG16,HEPHL1,SH3PXD2B
SLC6A15,PDCD6IP,NUAK2,C16orf52
NCLP1,ARHGAP25,TMEM37,BMP5
DNAH1,SERTM1,FRMD3,TGFBR3
PGBD4,GALNT10,ATL3,SYT9
TRPV2,KAZN,RPL6P8,PCID2
EXD1,Blank-0063,GAPDHP14,TRAM1
UBA52,KRT8P41,ZNF607,TMEM56
FAM222A,SYN2,FAM76B,MCOLN2
PLEKHA2,FGF18,CACNG8,ZNF853
SNX8,IL17RD,SCARF1,GATS
MRPS25,PCDHGB1,Blank-0740,DNAJC6
ITSN1,ARRDC4,APBA1,RAB39B
REL,EGFR,ZNF519,GLCCI1
SQSTM1,PPM1E,SEMA6C,AFF3
RIMS2,RASD2,PCDHGB2,FAM3C
LCP1,MRPS23,DNAJC22,TMEM200A
PRELP,SYP,PLD5,RNF152
SNHG17,FIRRE,VSIG1,GPR39
C6orf3,SLC38A4,SFMBT2,ZNF395
HSD17B2,FBXW10,UPP1,SOWAHC
ZNF204P,Blank-0815,ANXA4,HGFAC
TTC3,CTDP1,PGM2,SYP
NUMBL,ZNF788,CCNL2,ADCY7
BCL11A,TSC22D3,EBF3,DPYSL3
SLC39A4,Blank-1747,BBS12,ATP5G1
Blank-1276,MCAM,OSBPL3,CXXC4
CARD10,Blank-2569,PARD6B,CA11
CHST14,TLN2,CDC14A,IP6K3
HRK,ZFP14,CHDH,KC6
ARC,RAB30,PGBD5,HERPUD1
RPA4,CCT6P2,CNIH3,NLGN4X
SLA,PTPRG,DBNDD1,TLR6
Blank-0063,NAP1L5,Blank-1460,SLC38A6
RHOJ,MRPS25,GAS6,GFOD2
FILIP1L,C6orf3,TPD52L2,ACTBL2
RANBP6,SLC20A1,SLC7A7,Blank-0339
DPYD,ABLIM3,RHOBTB3,RAB42
ELOVL6,TBC1D16,MAP3K5,ZMPSTE24
PANX2,XK,C4BPB,UBE2D4
NKILA,GPR4,Blank-2428,SLC16A10
ANAPC11,PLOD1,PWAR6,NPAS2
C14orf28,C1orf220,HUNK,Blank-0651
MAST4,NOP16,STMN3,Blank-0226
SLC27A1,LBR,ZNF225,COL4A2
Blank-9109,FZD1,CRIM1,GLIPR1
PGBD5,FGF5,Blank-0561,ATP1A3
DYNLT1,GARS,AGPAT5,MAML3
CCNL2,SNX8,CDH2,RAB6B
Blank-1122,WRN,SYT17,ZC3H12A
EREG,CEACAM5,PIP4K2A,NATD1
TNN,NIPAL4,NFIX,HNMT
CHST11,NDUFC1,ALG10B,FAM171A1
HTR7P1,Blank-0469,SPOCD1,SLC16A2
ZNF746,KRT15,GABRB2,LYPD3
NHSL2,SLC39A10,SOCS3,MCM5
Blank-1762,NAT16,RSF1,GOLGA2P5
MIR22HG,SLC16A7,CARS2,KCTD15
CACNA2D4,LINS,RAB6B,PVRL4
ATP6V1B2,HR,LTBP3,KCNF1
PARD3B,RSBN1,CMIP,ZNF385B
KLHL30,PCOLCE,UNKL,CRELD2
Blank-0165,CLDN1,FUCA1,SLC9A2
LACC1,AIFM3,JAK3,COL12A1
LAMB3,PTPN13,MIR137HG,SLC4A4
GPR39,PLA2G7,KAZN,SLC25A3P2
SLFN5,CHDH,TRAPPC13,PLD1
SLC22A18,SYT16,SPATA33,CDH11
SDK1,Blank-0677,MYH15,NOTCH3
ZNF773,SGK223,GLP2R,B4GALNT4
LDLR,C1QL4,EDNRA,MAN1A1
GPR157,CAGE1,PAX7,Blank-1762
SAMD15,ITGBL1,VGF,GPRIN1
PALD1,ZNF860,RAB33B,SYT14P1
NLRP3,CAMK1G,NAP1L3,ERO1LB
ZKSCAN3,PTGFR,Blank-2361,EPHX1
Blank-1526,SGK1,IKBIP,NOD1
Blank-0356,SAMD12,TET1,CCRL2
SAP18,DDX20,SLITRK4,KCNIP3
ZNF519,THY1,IFIH1,MMP24
ABCG1,CCRN4L,CCT6P2,FUCA1
PRKACB,ABL2,RNMT,CBX8
KCTD5,SOX4,TSPYL2,CHST3
GJC1,ELOVL6,PTP4A1,ZNF860
ARRDC3,WNT10A,Blank-0028,CNGB1
ADGRG6,ISG20,Blank-2363,KLF15
CAGE1,ADAM12,SLCO4C1,KCNQ3
OTUD1,ZNF670,ENOX1,MUC19
CENPCP1,ZNF483,FBXL20,AIM1L
MGAT3,PTRH2,FLRT1,CAPN5
PCDHGA9,CASP3,Blank-0722,Blank-2204
Blank-1470,RTN4,SUSD6,NABP1
TF,PSMG4,ZNF697,ABCB4
TGIF1,RNF24,CEBPG,DMRT3
IL12A,TAB3,STK39,STAMBPL1
SYT14P1,ADRA1B,IL15,Blank-0698
CCDC169,SLC10A5,SOX4,MYOZ2
PTCHD4,TIGD5,COL5A2,POTEI
RBM5,PTDSS1,ZNF251,RELB
MAOA,TNFAIP1,ZNF665,POTEC
B2M,PCCB,VAT1L,ADH6
GARNL3,EIF5A2,CPEB2,OSGIN1
ZNF559,PSAT1P1,IER5L,GXYLT2
NR6A1,PSD4,EFCAB13,NKD1
CRELD2,SLC6A15,PIWIL3,SLC2A10
MFAP2,EIF4A2,SERINC5,ARHGAP25
FAM76B,CENPF,PRELP,LAMP3
LAMC2,GSG1,GVINP1,PWAR6
BMP2,KLHL4,RNF19B,CHST1
MTCL1,RPS14,ABLIM3,SLC12A2
HSPA1L,TMEM167A,AACSP1,Blank-2614
CCDC3,FLG2,ARSJ,ZNF354B
DCBLD2,NRP2,GNAL,ABLIM1
MARCH4,CCBE1,NXF3,KIAA1841
HSD17B12,REEP1,PARD3B,TMEM30A
TXNDC2,CACNA2D4,ADGRG4,CYB5A
LRRC15,MOB3B,SSBP2,MTUS1
RAB36,Blank-1127,CHGB,EPB41L4A
NXF3,KIF14,MTUS1,DSE
FAM175A,Blank-2566,FER1L6,MFAP5
PRMT3,SHANK2,Blank-9109,MLEC
FAM132B,DAB2,ATOH8,YBX3
SOAT1,Blank-2497,PLTP,Blank-1630
WFIKKN1,ADGRL4,DLEU2L,CDC42BPG
WNT5A,GNAQ,CCDC64,FAM84A
PLTP,ELP2,Blank-2258,SMURF2
KIAA1143,RFX4,Blank-0226,HERC3
FAM196B,EPHB3,EFNA5,SYT12
TIGAR,F13A1,C14orf28,TCHH
Blank-0677,C11orf95,PNLDC1,RANBP17
Blank-1204,PRKCD,NANS,OLFML3
CD22,TTK,GPC6,AQP11
OTOGL,TNS1,PRRX1,AHDC1
ZNF404,BMP4,ITGB2,DNAJC22
ST6GALNAC3,LHX6,C1orf204,LEPR
LYPD1,Blank-0749,ATF7IP2,SAMD5
ELK3,HSPA8P9,GRAMD1B,HOMER1
MCOLN2,ZSCAN12P1,OTOGL,PTPN13
TMX4,MCM4,ATP1A3,RHOU
FAM118A,GALNT18,AKAP6,PHLDA3
ZNF100,SIX1,ARL10,INSIG1
SP6,VEGFC,RFESD,CLDN1
FAM109B,CCT7P1,ITGB3,PGM2
IL17RD,PDGFRL,PPHLN1,LRRC8C
PRDM1,PRELP,DBET,GPRC5A
EBF1,TF,PODXL,Blank-1228
NEU1,FAR2P1,PTER,CRISPLD2
NAV3,NECAB1,KNDC1,ZNF844
CABP7,KC6,PGBD2,TCP11L1
LRRN4,TRAK2,PABPC5,NDFIP2
HDAC2,VASH1,Blank-0704,PADI3
EPHA8,PTBP3,IRF2BP2,C1QL4
IRS1,RPL27A,EMB,CHTOP
TOX3,TNNT2,PROX1,ICOSLG
OXGR1,KCNK6,Blank-1122,CYP4V2
ELF5,Blank-0694,FLVCR2,ZNF827
ADGRL4,MTAP,KCTD10,CYP2R1
PCID2,DNAJC25,ZHX3,NEMP2
ZNF547,MAP6D1,TEAD1,SH3GL2
FAM78B,LRBA,PILRB,FAM46A
PPRC1,TONSL,TPM1,DRAXIN
TSEN2,MLKL,ZNF354A,TIMP2
PLA2G4A,ARHGAP28,KLHL30,LYRM4
RNASET2,ZFP30,RYR1,ASPH
TPBG,CASS4,ANKRD11,TRPA1
CACNG8,WDFY2,DDX10,C9orf16
IL22RA1,PID1,GATS,ZNF814
SH2B3,GAPDHP14,PLEKHA6,WDR3
VWA5A,Blank-1329,MMP24,ZNF502
PPIP5K2,ATP6V1E2,LNPEP,CX3CL1
CEACAM19,TRAF3IP2,COX20,LPP
VLDLR,EIF4A2P3,THNSL2,SCARB2
PARD6B,EPHA3,FEM1C,MSNP1
ELP2,STOX2,CECR2,RBBP4
RASA3,RNASET2,PDLIM1,PABPC4L
PIK3AP1,SLC7A11,CCDC18,TMEM120B
DISP2,MFNG,ZEB1,MAP7
Blank-0740,CASD1,KBTBD11,TRIM54
COL27A1,KCNQ3,MKX,CPEB4
NDUFB5,COPS2,HBEGF,ZNF114
MMP14,GLIPR1,DNAJB11,NAGK
ZNF883,WDR76,TRIL,GALNT10
RYR1,GABRA2,LIN7A,LENG8
CD177,FAM218A,EIF4A2P3,SMAD9
PHACTR4,Blank-9076,PTCHD4,SYN1
DNAJB9,MAMLD1,FAM46C,TMEM184A
Blank-1210,ZFP36L2,GALNT10,DPY19L2P2
AKT1S1,PADI3,DDR2,SFMBT2
CACNB4,Blank-2502,IL1RAPL1,ANKRD13A
PLXNA3,RBFOX3,DDX60,Blank-1233
FAM129B,ZNF766,MNT,Blank-0583
ZNF878,Blank-0685,SYNC,GRIN2B
ZCCHC2,SPOCD1,TBC1D19,RNF219
HSPBAP1,DHRS1,TNFAIP3,SLC44A5
GLG1,FAM43A,DENND3,OLIG1
SOWAHC,STMN3,CSPG4P12,CDHR1
CSRP2BP,Blank-0356,CYLD,FAM132B
BNIP3,ARID3B,MAN2A1,ADAMTS12
RIN3,Blank-2382,NFYA,ITGB3
KIAA2012,NFATC2,FGF18,DAP
TSC22D3,SSBP3,NACA,PLCB4
Blank-2361,PGM3,SLC25A23,MAGEL2
FAM107B,PPP2R2C,PABPC1P2,LGI2
PCDH17,CHST1,GPRASP2,GPC3
HYPK,BMP7,DCAF7,PTCH1
PKP3,ZDHHC23,BIRC3,SYN2
Blank-0952,EXD1,RGS4,NRP2
Blank-1384,Blank-1934,AIFM3,BARX2
GSTM3,NIPAL1,ZNF80,TPM1
DNAJB11,SOGA1,TRPM6,TRIM3
ATF7IP2,TBKBP1,TNRC6B,AACSP1
Blank-2332,CDH13,STK31,ICA1
MMP19,B3GALT5,ELOVL7,CCDC64
PLCB1,ITGA6,Blank-0231,PGPEP1
ERI1,FZD8,PDLIM3,PRUNE2
SPC25,PABPC5,OLMALINC,SEC24D
NFKBIE,BNIP3,SCG2,Blank-9253
MAP2,ANXA2,XPC,GAS6
NACA,NUDCD3,VASH1,OLR1
Blank-0561,JAG1,NELFCD,CSRP1
RPS14,SLC1A3,ANXA3,DLC1
SPIRE1,ETS2,ACRC,ARRB1
GNL1,CARD11,CSTF3,LPIN1
GLP2R,EGFLAM,KIRREL3,SLC9A7
DAW1,DCBLD2,CCR10,FGD5
ITGB1BP1,NLRP3,EIF4E,REEP5
MFAP5,GREM2,ALS2CL,SAV1
PTPRM,GAS1,RPL6P29,CORO2A
AP5Z1,ADRB2,EML1,MFSD6
OLIG2,RNF157,FOXF1,OGFRL1
PTDSS1,ZNF430,DOCK10,HNF4A
PLD1,FGFRL1,VWA5A,CECR2
EN2,C10orf11,ARNT2,MAN1B1
PIK3CD,MAOB,Blank-1273,KCNA3
SEC24A,RNF165,NAV3,MPZL1
Blank-1127,AGMAT,TRPC3,AGT
UCK2,CCT5,AGPAT4,ELL2P1
UGCG,CDC25A,EDEM1,Blank-1309
Blank-0215,KCNA3,OR4F13P,Blank-1270
DST,TMEM19,ZNF354B,CCDC71L
LRP8,RCOR2,DHX9P1,KLHL21
MIAT,SPAG17,DBNL,PDZD2
CD180,TMEM200A,ETV6,GNAI2
BACE2,HSP90AB6P,LSS,VASH1
FAM153B,AKAP5,DDX60L,CENPB
CPNE4,MAP3K1,ADCY7,TRIL
SHISA2,Blank-2332,B2M,FAR2P2
FOXA3,Blank-1648,SEPT3,EIF2AK4
ETS2,ALDH7A1,Blank-0488,KIAA1143
Blank-2428,LRP8,TLR1,MEIS1
VAPA,Blank-0643,NOD1,CABP1
TLR1,NCLP1,PRKCA,EIF4A2P3
MLEC,KLF15,FAM171B,VAV1
CCR10,ANTXR1,NR5A2,VMP1
IL15,MAST4,RAPH1,SLC6A15
Blank-1307,ELOVL7,LPIN1,PCYOX1L
DTWD1,PFKP,ZBTB7C,FAM65B
AIPL1,Blank-0583,CORIN,ADGRE4P
AATK,ITGB8,Blank-1978,PRKCD
FGFR1,MISP,TLL1,KDELR3
EPB41L4B,ANO2,SP8,GGT5
SLC26A2,ALOXE3,TBX18,PCDHGA9
PRKAB2,KIRREL2,RAPGEFL1,AGRN
CAPN5,INADL,CCDC121,KCNK13
TBC1D31,SLAMF9,RIT1,GREB1
SLITRK5,IL18R1,PTGS2,SRPX2
CALM1,HSD17B2,AK3,Blank-0188
ZNF766,KCNMA1,UGT1A7,OAS1
SURF4,PELI2,RAB3B,CITED2
ZG16,C16orf52,SYT14P1,HMSD
USF2,SKIL,TMX4,GNB4
DDIAS,CXXC4,FAT4,E2F8
KMT2A,ARNT2,RAB3D,SLC39A14
ALDH7A1,TOR2A,ZFHX4,GRHL3
SLC17A5,PDP2,HSP90AB6P,MTSS1
NET1,PHLDA1,Blank-1648,NCS1
HEPHL1,JADE1,FAM118A,ZNF566
ZNF695,RGS4,FN1,ZNF662
MFNG,CHST9,CAMK2D,ERRFI1
ITGA2,MRGPRX3,LIMCH1,TINAGL1
CDH23,ADGRG2,NAPG,BDKRB2
ARL5B,ALOX5,TNFSF4,CYP4F22
SPRY2,RPL12,CPEB4,EPAS1
PRR5L,ANP32E,FAM208A,ITGA6
HIVEP1,GPD1L,SP6,TIGD6
ALDH3B1,C17orf49,WEE1,TRPS1
SPOCD1,DDO,TSHZ1,SLC25A29
CHAC1,NOS2,PHC2,ALOX5
TCHH,ACTBL2,DUSP10,ARHGAP30
PANK3,SVIP,PCOLCE,HAPLN1
TMEM184A,PLCB1,SOX5,CCND2
ITGA6,CIT,KCTD9,OXTR
MOB3B,CHIT1,RIN3,IFIH1
Blank-2240,USP9Y,MCM6,PROS1
WDR17,ALPK1,TMOD1,SLC23A2
KLHL24,RWDD1,TARBP1,TNFAIP3
RPS3,KIAA1549L,Blank-0110,Blank-2044
PSAT1P1,EFNA5,TLR7,ANXA3
ZNF608,PCYOX1L,SLCO1B7,GNAZ
OSMR,RNF26,Blank-0158,PITRM1
ADM2,CDH11,TF,SYT7
TAP2,Blank-1228,HS6ST2,LRBA
ATP2A2,GXYLT1,FASN,SLC25A23
TMEM145,ZNF519,CD177,WNK2
SLC7A1,GHR,RAPGEF5,CARS2
DIDO1,PCLO,MED12L,H2AFY
BCL11B,PTPRN2,ONECUT2,NDUFC1
Blank-1259,PFKFB4,TUBE1,TMEM133
LRP11,CSRP2,PIK3CG,PTPRN2
ZNF83,PDGFD,MMP9,Blank-0259
FOXD4L5,ZNF121,ENG,C3orf70
ALS2CL,LRRC8C,FAM81A,MPP5
Blank-0949,PEG3,NEK10,ZNF141
RAPGEFL1,FAM78B,FSTL1,ADGRG6
TINAGL1,MCM10,ADAMTS16,CLGN
FUT8,TSPYL4,DIAPH2,SNX8
FAH,RAB27A,CRMP1,SLC36A4
PROCR,ANKRD20A19P,C8orf48,GXYLT1
TMEM144,H2AFJ,PWAR5,WTAPP1
CDH11,TMEM92,SSR4P1,PIK3R1
FAM151B,MYH3,LOX,PTPRB
CCDC121,SGTB,IGSF8,ZHX2
DUSP7,CDH2,FKBP5,GPC1
IDH3A,ZFHX4,DST,NAMPT
KIRREL3,GAREML,RBM25,TNFAIP1
TRAF5,KCNK13,MAGEL2,DNAJA4
CARS2,ZNF827,QSOX1,SP100
FRK,FOXA3,NEFL,PDCD5
PPM1F,C1orf116,PLEKHO1,ITGBL1
C16orf96,BOC,GPC3,DNM1
RPLP1,XPOTP1,NDRG1,HSP90AB6P
PKD1L1,TMEM87B,Blank-0165,PHC2
NUAK2,ZNF480,ZSCAN12P1,ENOSF1
WDR3,MARCH9,PTGFRN,PLEKHA4
KCNIP1,Blank-2238,TMEM236,CD3EAP
BRI3,S1PR1,SLC40A1,CASP8AP2
BLACAT1,PDP1,ARSI,FAM110B
PHF10,MITF,PHTF1,HTRA1
PPM1E,IGFBP5,ARHGAP31,PAX7
MYRIP,Blank-0832,SEPT14,POM121
PDE7A,FAM110B,PALM2,CYLD
NFATC2,DIAPH2,FAM111B,RPS27L
RAB42,RBBP4,CCDC66,C3orf67
ZNF607,ABAT,C18orf32,BTG2
PLEK,IDS,PPP1R14C,ASS1P9
MOK,EXPH5,WDR55,TJP3
Blank-2230,GOPC,DNAH1,GLG1
ANKRD36BP2,GPC6,SCD5,SEPT3
ZNF225,CEP295NL,MAML3,EIF4EBP2
ISPD,Blank-2443,FAM174B,NID1
ZNF844,STARD8,SCEL,PDK1
AFF2,NOMO3,GABPB2,Blank-1909
CYP2S1,ARSI,HERC2P3,SLIT2
DESI1,SEPT3,RNF165,IL27RA
HIF3A,MIB1,PTPRB,Blank-0694
IDH1,ANXA8L1,SYT2,SLC7A7
IFI16,ST3GAL1,FAM221A,PEG3
Blank-1284,TRAM1,ANK1,PLXNA2
NRIP1,POPDC2,TRIM2,OTUD3
OSBPL6,FAM222A,SIRPA,MARS2
HOXA3,STARD13,RPA4,PLAT
TPP1,TSEN2,ISL2,MCAM
HOXA11,CYP4V2,NUDT4,CCDC85A
ADARB1,TAS2R4,NCAPG,GFRA1
CYP2W1,LRRN1,ZNF280A,CCND1
PRMT7,MARC1,DPYSL4,TMEM47
Blank-2248,AGO1,SGMS2,GUCY1A2
WDR73,CEBPG,OXGR1,NHS
PP2D1,FAM196B,RASL11B,ABCG1
LMCD1,CAPS2,OAS3,RIPK2
DVL1,MAPRE2,FAM60A,EFNB3
VAMP4,ST6GAL1,MSNP1,ZXDB
F2RL1,Blank-0423,DOCK9,SH2D5
DLGAP1,GNAZ,LRBA,IRF1
APOBEC3C,Blank-1651,MMP2,PAICS
LHFPL2,DPYSL2,MMP19,PLOD2
NUDT4,AP5Z1,PDGFRB,FBXO22
SGK494,FBN2,ITPKB,PSMA2P2
FLG2,FGFR1,Blank-2238,DBNL
CCBE1,DENND2A,Blank-1384,GNAQ
TNNI1,UGT1A7,HELLS,BRD9
ZNF383,GFPT2,FGD4,LAMA1
YBX3,SPA17,FAM46A,FOXC1
IL6R,COLCA1,NPAS2,CHRNA9
CA7,SAMD15,C3orf52,PPME1
FAM210A,MMS22L,BTN3A1,Blank-2042
SLC7A5,C1orf233,MEX3B,CCDC69
NBPF9,Blank-1571,FBRS,UBE2G2
KCNMA1,DBP,Blank-1210,TIGAR
DLEU2L,SDC1,AHNAK2,ERAP1
RSF1,STRA6,SESN2,FZD8
COL17A1,CLDN15,SYT12,TMEM92
PSMG4,ULBP1,MTSS1,CHCHD7
ENOSF1,MAN2A1,Blank-0698,RRP9
NAPG,SGK494,TRPS1,SLC7A2
TSPYL2,BRINP1,HSD17B12,NR4A3
GPR155,MGAT2,ZHX2,SLC16A12
OSR1,SRPX2,TMCC1,SEMA6C
OSBPL3,DISP2,METTL8,CEACAM5
TWISTNB,CGN,MEGF11,ADGRV1
SMAD3,OTUD7A,MGAT3,PLK2
SOX7,RGMB,DHFR,RASSF5
MAT2A,LHFPL2,Blank-1922,MIR17HG
SCAF4,QSOX1,MDGA1,ALDH1B1
ITPRIPL2,RNMT,PTPRG,DOLK
RIT1,CHST14,INADL,DYNC2H1
NFKB2,PGBD4,IFI16,XIRP1
CCNJP1,IDH3A,INSIG2,UFD1L
MSH5,CDC42EP3,SAMD4A,SLC43A3
FBXW2,STC1,Blank-2598,PABPC1L
ZNF670,C11orf24,TICRR,CASP4
FLRT3,RHOJ,RNASEL,SKI
LIF,GABBR2,DNAJC6,COX20
SORBS2,CAMK2D,TGFB2,C1orf233
SESN2,TSPAN17,RBPMS2,BTN3A1
ZNRF3,Blank-0657,MTHFD2P1,UFSP1
KLHL15,RPL37,MAF,Blank-0557
Blank-9069,Blank-2314,TSPAN5,DNAJB2
PGF,SEMA3F,PAG1,TMEM179
FAM60A,IFFO2,Blank-1444,FGF2
KDM4D,MEDAG,ATP6V1E2,EEF1B2P8
SOX9,Blank-0464,FLNB,CSPG4P12
IL7R,RPS29,CTIF,IKBKE
RAB31,NFASC,FLVCR1,MTURN
SERBP1,IQSEC2,A2M,DENND3
KDSR,IL22RA1,PANX2,ZSWIM6
MGLL,ADAT2,SLC22A15,CORIN
Blank-0239,Blank-0952,RSPO3,DNM3OS
B3GNTL1,SIX4,SCARA3,TTYH2
CAV1,SNTB1,CTGF,FAM81A
CCDC88A,HNRNPDL,YJEFN3,KIAA0226L
LRRK1,LPP,TMTC2,ARID5A
ANKRD31,Blank-9275,RUNX2,HAS3
CPEB2,LRRC8D,ANO4,ELF1
VSIG1,DYNC1H1,WRN,MIR22HG
KRT75,RGS3,ASAP2,ANKRD20A19P
FLRT1,NARF,PRLHR,ITGAV
ADAMTS9,ACSL3,JAM3,ANKRD33B
GAS1,ZNF204P,EPHA5,FAM214A
N4BP3,HMGB1,TLR6,ASTN2
RPL12,Blank-1470,PAXIP1,PDIA3
PFKP,SLA,TRIM54,COL16A1
ZFP36L2,ADGRL2,USP37,KCNG3
PNLDC1,Blank-0651,HPSE,XK
Blank-1460,NR1D2,CHRNA9,THNSL2
SMIM8,C12orf49,CTBP1,XDH
AFG3L2,OPHN1,RHBDL3,C10orf2
CROCC,ME3,HDAC2,FRMD6
ZBTB10,MTHFD1L,MYHAS,PCDHGB2
SLC12A7,Blank-2291,GULP1,NSUN6
TGIF2,BMP6,HIST2H2BE,Blank-9228
PTER,ZNRF3,DDO,MCM8
ABCC2,MPP5,H2AFY,HYPK
ENC1,RPL13,OLFML2A,SCARA3
EPB41L2,ZNF10,C14orf132,NOTUM
